FID,src_name,src_link,ev_id,ev_date,ev_time,ev_title,ev_desc,loc_desc,loc_accu,ls_cat,ls_trig,ls_size,ls_setting,fatalities,injuries,storm_name,photo_link,comments,ev_imp_src,ev_imp_id,latitude,longitude,ctry_name,ctry_code,div_name,gaz_point,gaz_dist,sub_date,edit_date,geometry_lon,geometry_lat,event_date,exact_duplicate,proxy_storm_group
12666,Business Standard,http://www.business-standard.com/article/pti-stories/communication-to-tezu-snapped-due-to-landslide-114051000401_1.html,6015,1399507200000.0, ,Lohit District of Arunachal Pradesh,Landslides triggered by the first monsoon spell have snapped surface communication to Tezu in Lohit district of Arunachal Pradesh. The headquarters town of Tezu was cut off from rest of the state following massive landslides due to incessant rain in the,Lohit District of Arunachal Pradesh,1km,mudslide,rain,medium,above_road,0,0, , , ,GLC,6015,27.9032,96.174,India,IN,Arunachal Pradesh,Te-ju,1.19,1408838400000.0,1606348800000,96.174,27.9032,2014-05-08 00:00:00+00:00,False,prox:55:192:5399
12671,greaterkashmir,http://www.greaterkashmir.com/news/2010/Oct/14/doda-kishtwar-road-closed-hundreds-stranded-44.asp,2594,1286841600000.0,18:00,"Kulgadi, Doda-Kishtwar highway (NH-1B)","Thatri, Oct 13: Hundreds of passengers have been stranded on Doda-Kishtwar highway (NH-1B) as the road remained closed for the vehicular movement on the second consecutive day on Wednesday. Entire Kishtwar district was cut off from rest of the state, las","Kulgadi, Doda-Kishtwar highway (NH-1B)",25km,landslide,downpour,medium,unknown,0,0, , , ,GLC,2594,33.1847,75.8062,India,IN,Jammu and Kashmir,Shandero,3.57,1396310400000.0,1606348800000,75.8062,33.1847000000001,2010-10-12 00:00:00+00:00,False,prox:66:151:4964
12674,The hindu.com, ,237,1189036800000.0, ,Pithoragarh,"wiped out village, swept three houses away and buried everyone",Pithoragarh,25km,landslide,rain,large,unknown,0,0, , , ,GLC,237,29.5833,80.2167,India,IN,Uttaranchal,Pithoragarh,0.83,1396310400000.0,1606348800000,80.2167000000001,29.5833000000001,2007-09-06 00:00:00+00:00,False,prox:59:160:4587
12686,ICL, ,73,1178582400000.0, ,"Jammu-Srinagar hwy, Samarouli in Ramban district",hwy remains closed,"Jammu-Srinagar hwy, Samarouli in Ramban district",50km,landslide,rain,medium,unknown,0,0, , , ,GLC,73,33.242,75.231,India,IN,Jammu and Kashmir,Chaunkri,19.88,1396310400000.0,1606348800000,75.2310000000001,33.2420000000001,2007-05-08 00:00:00+00:00,False,prox:66:150:4547
12690,assamtribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul3011/oth05,3840,1311552000000.0, ,Manipur,"Manipur road links restored Sobhapati Samom  IMPHAL, July 29 – Road links to Manipur, which remained cut off from the rest of the country since the last three days following heavy landslides on the National Highways, has been re-opened on Thursday.  Ho",Manipur,50km,landslide,downpour,medium,unknown,0,0, , , ,GLC,3840,24.6869,93.9157,India,IN,Manipur,Imphal,8.42,1396310400000.0,1606348800000,93.9157000000001,24.6869,2011-07-25 00:00:00+00:00,False,prox:49:187:5060
12699,hindustantimes,http://www.hindustantimes.com/Punjab/Chandigarh/Incessant-rains-trigger-landslide-disrupts-normal-life-in-Kashmir/SP-Article1-921169.aspx,4523,1346198400000.0, ,"Poonch, Kashmir","Incessant rain triggered a landslide in Poonch district of Jammu and Kashmir, damaging an old mosque and disrupting normal life in the region. The roads in the area were also damaged due to continuous downpour. Speaking to reporters, Mushtaq Ahmed, a res","Poonch, Kashmir",5km,landslide,downpour,medium,unknown,0,0, , , ,GLC,4523,33.775,74.0934,India,IN,Jammu and Kashmir,Punch,0.13,1396310400000.0,1606348800000,74.0934,33.775,2012-08-29 00:00:00+00:00,False,prox:67:148:5193
12702,ibnlive.in,http://ibnlive.in.com/generalnewsfeed/news/rains-lash-ukhand-landslides-block-roads/754140.html,3759,1310342400000.0, ,Highways leading to Badrinath and Gangotri,"Dehra Dun, Jul 11 (PTI) Fresh landslides triggered by rains in Uttarakhand today blocked national highways leading to Badrinath and Gangotri. The landslides blocked Rishikesh-Badrinath national highway at Karnprayag area in Chamoli district and Rishikesh",Highways leading to Badrinath and Gangotri,50km,landslide,downpour,medium,unknown,0,0, , , ,GLC,3759,30.506,79.1127,India,IN,Uttaranchal,Gaundar,12.57,1396310400000.0,1606348800000,79.1127000000001,30.506,2011-07-11 00:00:00+00:00,False,prox:61:158:5055
12707,dnaindia,http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,2575,1286582400000.0, ,"road between Haflong and Lanka, Assam","Road communication, too, has been disrupted in the district with the road connecting Haflong and Lanka severely damaged, sources said.","road between Haflong and Lanka, Assam",50km,landslide,downpour,medium,unknown,0,0, , , ,GLC,2575,25.5242,92.9914,India,IN,Assam,Amring,29.82,1396310400000.0,1606348800000,92.9914000000001,25.5242000000001,2010-10-09 00:00:00+00:00,False,prox:51:185:4963
12712,ptinews,http://www.ptinews.com/news/540115_Two-die-in-landslide-near-Vaishno-Devi-cave-shrine,1526,1267142400000.0,23:00,"Hathi Matha, between Katra and Vaishno Devi cave shrine in Trikuta hills, Reasi District","Two pilgrims on way to Vaishno Devi cave shrine died in a landslide triggered by rains in Reasi district, police said today.  As the pilgrims were proceeding towards the cave shrine in Trikuta hills from Katra base camp, they were hit by falling boulders","Hathi Matha, between Katra and Vaishno Devi cave shrine in Trikuta hills, Reasi District",5km,landslide,downpour,medium,unknown,2,0, , , ,GLC,1526,33.0097,74.9402,India,IN,Jammu and Kashmir,Riasi,13.26,1396310400000.0,1606348800000,74.9402000000001,33.0097000000001,2010-02-26 00:00:00+00:00,False,prox:66:149:4888
12717,Indian Express,http://indianexpress.com/article/india/india-news-india/rains-throw-normal-life-out-of-gear-accidents-kill-4-persons-in-jammu-2960170/,9478,1470528000000.0, ,Kathua,"Various link roads in Udhampur, Reasi, Doda and Kathua districts were blocked due to landslides triggered by rains.",Kathua,5km,landslide,continuous_rain,medium,above_road,0,0, , , ,GLC,9478,32.4298,75.5807,India,IN,Jammu and Kashmir,Madhopur,7.39,1471910400000.0,1606348800000,75.5807,32.4298000000001,2016-08-07 00:00:00+00:00,False,prox:64:151:5673
12727,www.indiablooms.com,http://www.indiablooms.com/NewsDetailsPage/2013/newsDetails240613d.php,4978,1372032000000.0, ,"Rishikesh-Uttarkashi Route, Uttarakhand","According to reports, two minor landslides occurred between the Rudraprayag and Guptkashi road on Monday morning. A third minor landslide was reported from the Rishikesh-Uttarkashi route. At present, the areas are being cleared with the help of bulldozer","Rishikesh-Uttarkashi Route, Uttarakhand",50km,debris_flow,downpour,medium,unknown,0,0, , , ,GLC,4978,30.4542,78.3911,India,IN,Uttaranchal,Chham,8.56,1396310400000.0,1606348800000,78.3911000000001,30.4542000000001,2013-06-24 00:00:00+00:00,False,prox:60:156:5293
12739,assamtribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jun2511/oth05,3643,1308787200000.0,23:00,Villages surrounding the West Sikkim district of,June 24 – Sixteen people perished in three separate landslides which hit villages surrounding the West Sikkim district headquarters at Gyalshing. All three landslides took place at around 11.30 pm last night. Fourteen people were buried alive when roll,Villages surrounding the West Sikkim district of,5km,landslide,downpour,large,unknown,16,0, , , ,GLC,3643,27.2879,88.2579,India,IN,Sikkim,Tista,18.67,1396310400000.0,1606348800000,88.2579000000001,27.2879,2011-06-23 00:00:00+00:00,False,prox:54:176:5049
12746,sciencythoughts.blogspot.com,http://sciencythoughts.blogspot.com/2013/08/five-injured-in-uttarakhand-landslide.html,5410,1377648000000.0,18:00,Haridwar In Uttarakhand Province,"Five members of the same family, including three women, were injured when a house partially collapsed in a landslide at Haridwar in Uttarakhand Province, India, in the evening of Wednesday 28 August 2013. The incident comes following months of heavy rain",Haridwar In Uttarakhand Province,25km,landslide,downpour,medium,unknown,0,5, , , ,GLC,5410,29.9531,78.1514,India,IN,Uttaranchal,Jwalapur,5.22,1396310400000.0,1606348800000,78.1514000000001,29.9531000000001,2013-08-28 00:00:00+00:00,False,prox:59:156:5315
12747,India Today,http://indiatoday.intoday.in/story/landslide-in-manipur-near-myanmar-border-kills-21/1/455645.html,7385,1438387200000.0, ,"Holenjang, Chandel district","Another village Holenjang, which is 15km away from Joumol is also hit by landslide but due to non-motorable road rescue teams were yet to reach this area till late Saturday evening.","Holenjang, Chandel district",10km,landslide,continuous_rain,medium,unknown,0,0, ,http://www.e-pao.org/galleries/images/News_Related/2015/08/Hollenjang_20150813.jpg, ,GLC,7385,24.004,93.9815,India,IN,Manipur,Jun,19.75,1462492800000.0,1606348800000,93.9815,24.0040000000001,2015-08-01 00:00:00+00:00,False,prox:48:187:5549
12753,morungexpress,http://www.morungexpress.com/local/67492.html,3663,1309219200000.0, ,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland","Kikruma | June 28 : Following the heavy down-pour of incessant monsoon rain for the last few weeks, paddy fields belonging to six families at Ruzapfu valley, Kikruma Village under Phek District have submerged under overflowing streams. The relentless rai","Ruzapfu valley, Kikruma Village, Phek District, Nagaland",50km,landslide,downpour,medium,unknown,0,0, , , ,GLC,3663,25.6682,94.1099,India,IN,Nagaland,Naga Hills,19.5,1396310400000.0,1606348800000,94.1099,25.6682000000001,2011-06-28 00:00:00+00:00,False,prox:51:188:5051
12756,onmanora,http://english.manoramaonline.com/news/just-in/cloudburst-strikes-jk-15-killed-as-unabated-rains-lash-north.html,7158,1436572800000.0, ,"Srinigar-Jammu Highway, Gangroo, Udhampur",Landslide at several places along highway; unspecific; highway closed,"Srinigar-Jammu Highway, Gangroo, Udhampur",5km,landslide,continuous_rain,medium,above_road,0,0, , , ,GLC,7158,32.9262,75.1447,India,IN,Jammu and Kashmir,Udhampur,1.51,1436745600000.0,1606348800000,75.1447000000001,32.9262,2015-07-11 00:00:00+00:00,False,prox:65:150:5542
12776,gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",1775,1271808000000.0, ,Arunachal Pradesh,"As per PTI report at least 12 people have died in Arunachal Pradesh due to landslides triggered by heavy rains on 21st April 2010. Landslides have cut off road links at Lohit, Upper Siang, Dibang Valley, Anjan and East Kameng districts.",Arunachal Pradesh,unknown,landslide,downpour,medium,unknown,12,0, , , ,GLC,1775,27.8965,96.1779,India,IN,Arunachal Pradesh,Te-ju,2.03,1396310400000.0,1606348800000,96.1779000000001,27.8965,2010-04-21 00:00:00+00:00,False,prox:55:192:4906
12778,The Times of India,http://timesofindia.indiatimes.com/city/dehradun/Heavy-rains-lash-Ukhand-landslides-traffic-disruptions-reported-across-state/articleshow/48035142.cms,7161,1436572800000.0, ,Sirobagad area of Rudraprayag,Heavy landslides in the Sirobagad area of Rudraprayag resulted in vehicular movement coming to a standstill.,Sirobagad area of Rudraprayag,5km,landslide,continuous_rain,medium,unknown,0,0, , , ,GLC,7161,30.241,78.9,India,IN,Uttaranchal,Srinagar,6.7,1436745600000.0,1606348800000,78.9,30.241,2015-07-11 00:00:00+00:00,False,prox:60:157:5542
12779,monstersandcritics,http://www.monstersandcritics.com/news/southasia/news/article_1585977.php/Two-army-officers-killed-in-landslide-in-northern-India,2454,1284854400000.0,18:00,"near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand","Two Indian Army officers of a mountaineering team were killed when a snow avalanche hit their camp in Uttarakhand where torrential rains and landslides have left 66 people dead since Sunday, an official said on Tuesday. The dead army officers, Lt. Col. P","near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand",10km,landslide,downpour,medium,unknown,2,0, , , ,GLC,2454,30.9013,79.5322,India,IN,Uttaranchal,Saraswati,17.87,1396310400000.0,1606348800000,79.5322000000001,30.9013,2010-09-19 00:00:00+00:00,False,prox:61:159:4957
12794,Telegraph,https://www.telegraphindia.com/1090817/jsp/siliguri/story_11368309.jsp,1094,1250380800000.0,21:00,"Katare village, 80 km from Kalimpong","In Katare village, about 80km from Kalimpong, a landslide brought down the house of Nima Tshering Lepcha at 9.30 last night, burying alive three-year-old Samuel. Nima’s two other children had a narrow escape.","Katare village, 80 km from Kalimpong",exact,landslide,downpour,medium,deforested_slope,1,0, , , ,GLC,1094,27.15977181,88.63411246,India,IN,West Bengal,Kalimpong,18.16,1396310400000.0,1606348800000,88.6341124560001,27.159771807,2009-08-16 00:00:00+00:00,False,prox:54:177:4824
12808,hindu,http://www.hindu.com/2010/07/30/stories/2010073063780100.htm,2161,1280361600000.0, ,"Uttarkāshi : Landslips, triggered by heavy rain, blocked two key highways connecting Rishikesh, Gangotri and Badrinath in Uttarakhand on Thursday, le","Landslips, triggered by heavy rain, blocked two key highways connecting Rishikesh, Gangotri and Badrinath in Uttarakhand on Thursday, leaving hundreds of people stranded. The landslips occurred on the Rishikesh-Gangotri National Highway at Nalupani in Ut", ,10km,landslide,downpour,medium,unknown,0,0, , , ,GLC,2161,30.7467,78.4517,India,IN,Uttaranchal,Uttarkashi,1.89,1396310400000.0,1606348800000,78.4517000000001,30.7467,2010-07-29 00:00:00+00:00,False,prox:61:156:4939
12815,indiavision,http://www.indiavision.com/news/article/national/67832/1/print/,1995,1276646400000.0, ,Tripi (Tirpai?) road of Upper Gumfa area in Kalimpong,"Siliguri, (IANS) At least three people were killed Thursday when a landslide destroyed a house in West Bengal's Darjeeling district, police said. The incident occurred on the Tripi road of Upper Gumfa area in Kalimpong. The dead were identified as Surekh",Tripi (Tirpai?) road of Upper Gumfa area in Kalimpong,10km,landslide,rain,medium,unknown,3,0, , , ,GLC,1995,27.0765,88.4808,India,IN,West Bengal,Kalimpong,0.39,1396310400000.0,1606348800000,88.4808,27.0765000000001,2010-06-16 00:00:00+00:00,False,prox:54:176:4925
12821,Tribune India,http://www.tribuneindia.com/news/uttarakhand/mussoorie-tehri-road-closed-for-8-hours/266939.html,9002,1468627200000.0,15:00,"Mussoorie-Tehri bypass, near Landour, Uttarakhand, India",The Mussoorie-Tehri bypass was shut for nearly eight hours due to landslip near Landour Civil Hospital. Two tourist vehicles were also stuck in the landslip. Locals vented their ire at the PWD that responded late causing great deal of inconvenience to to,"Mussoorie-Tehri bypass, near Landour, Uttarakhand, India",5km,debris_flow,downpour,medium,above_road,0,0, ,http://images.tribuneindia.com/cms/gall_content/2016/7/2016_7$largeimg16_Saturday_2016_231334684.jpg, ,GLC,9002,30.4554,78.0973,India,IN,Uttaranchal,Mussorie,2.63,1468800000000.0,1606348800000,78.0973000000001,30.4554000000001,2016-07-16 00:00:00+00:00,False,prox:60:156:5666
12828,indianexpress,http://www.indianexpress.com/news/Rains--landslides-disrupt-Amarnath-Yatra-again/812403/,3708,1309651200000.0, ,South of Kashmir,"The Amarnath Yatra was temporarily suspended on Sunday because of the inclement weather and landslides along the yatra route. And as the Met office has predicted more rains in the valley, more interruptions in the annual pilgrimage are likely.  This is f",South of Kashmir,unknown,landslide,downpour,medium,unknown,0,0, , , ,GLC,3708,34.1491,76.826,India,IN,Jammu and Kashmir,Longzaling,6.87,1396310400000.0,1606348800000,76.8260000000001,34.1491,2011-07-03 00:00:00+00:00,False,prox:68:153:5052
12830,United Nations Development Programme - Relief Web,http://www.reliefweb.int/rw/RWB.NSF/db900SID/MCON-74J2QF?OpenDocument,98,1182729600000.0, ,Karimnagar,10 deaths reported b/w Karimnagar and Kurnool,Karimnagar,25km,landslide,rain,medium,unknown,10,0, , , ,GLC,98,18.431,79.1492,India,IN,Telangana,Karimnagar,1.13,1396310400000.0,1606348800000,79.1492000000001,18.431,2007-06-25 00:00:00+00:00,False,prox:36:158:4563
12834,articles.timesofindia,http://articles.timesofindia.indiatimes.com/2011-08-10/rajkot/29871537_1_heavy-rainfall-assistant-commandant-crpf,3902,1312848000000.0, ,"Mount Abu, Harna Hanuman temple","Landslide at Mt Abu after heavy rains TNN Aug 10, 2011, 11.39am IST  OUNT ABU/ PALANPUR: Heavy downpour at Mount Abu triggered off a landslide at Harna Hanuman temple on Tuesday morning blocking the Mount Abu road which connects the hill station with the","Mount Abu, Harna Hanuman temple",5km,landslide,downpour,medium,unknown,0,0, , , ,GLC,3902,24.5958,72.7169,India,IN,Rajasthan,Abu Road,13.89,1396310400000.0,1606348800000,72.7169000000001,24.5958000000001,2011-08-09 00:00:00+00:00,False,prox:49:145:5065
